model,noise_type,snr_db,case_id,category,repeat,status,audio_duration_s,cer,hyp_text,ref_text,inference_time_ms,rtf,ttfp_ms,ttff_ms,e2e_ms,error_msg
fire-red-asr2,echo,15.0,d0021,policy_change,1,ok,38.641,17.75,您好我想更新凱人壽想安心長期照顧終身保險的自動扣腳賬戶我原本設定的是某家銀行的賬戶但那個賬戶最近要關閉想改成另一家銀行的賬號請問辦理扣腳賬戶變更需要什麼程序要提供新賬戶的存銀本嗎還是隻要填申請書就好另外想確認一下這個月的保費繳費日快到了如果現在申請變更能在正確的繳費日前生效嗎還是說這個月還是會從舊賬戶扣款,您好，我想更新凱基人壽享安心長期照顧終身保險的自動扣繳帳戶。我原本設定的是某家銀行的帳戶，但那個帳戶最近要關閉，想改成另一家銀行的帳號。請問辦理扣繳帳戶變更需要什麼程序，要提供新帳戶的存摺影本嗎，還是只要填申請書就好。另外想確認一下，這個月的保費繳費日快到了，如果現在申請變更，能在這個月的繳費日前生效嗎，還是說這個月還是會從舊帳戶扣款。,8114.0,0.21,,,,
fire-red-asr2,babble,15.0,d0021,policy_change,1,ok,38.641,15.38,您好我想更新凱人壽想安心長期照顧終身保險的自動扣腳賬戶我原本設定的是某家銀行的賬戶但那個賬戶最近要關閉想改成另一家銀行的賬號請問辦理扣腳賬戶變更需要什麼程序要提供新賬戶的存摺銀本嗎還是隻要填申請書就好另外想確認一下這個月的保費繳費日快到了如果現在申請變更能在這個月的繳費日前生效嗎還是說這個月還是會從舊賬戶扣款,您好，我想更新凱基人壽享安心長期照顧終身保險的自動扣繳帳戶。我原本設定的是某家銀行的帳戶，但那個帳戶最近要關閉，想改成另一家銀行的帳號。請問辦理扣繳帳戶變更需要什麼程序，要提供新帳戶的存摺影本嗎，還是只要填申請書就好。另外想確認一下，這個月的保費繳費日快到了，如果現在申請變更，能在這個月的繳費日前生效嗎，還是說這個月還是會從舊帳戶扣款。,7717.5,0.2,,,,
fire-red-asr2,clean,,d0023,policy_change,1,ok,42.15,12.99,您好我想詢問凱基人壽興安心照戶中身保險辦理減額繳清的相關事宜我最近經濟狀況比較吃緊沒辦法繼續繳每年的保費但又不想就這樣把保單解約想了解額角輕是不是一個比較好的選擇請問辦理減額角清之後我的保障內容會有什麼變化保額會降低多少保障期間還是一樣嗎另外申請減額角輕需要符合什麼條件這張保單目前的保單現金價值是否足夠辦理麻煩你幫我說明一下,您好，我想詢問凱基人壽心安心照護終身保險辦理減額繳清的相關事宜。我最近經濟狀況比較吃緊，沒辦法繼續繳每年的保費，但又不想就這樣把保單解約，想了解減額繳清是不是一個比較好的選擇。請問辦理減額繳清之後，我的保障內容會有什麼變化，保額會降低多少，保障期間還是一樣嗎。另外申請減額繳清需要符合什麼條件，這張保單目前的保單現金價值是否足夠辦理，麻煩妳幫我說明一下。,8016.5,0.19,,,,
fire-red-asr2,codec,15.0,d0023,policy_change,1,ok,42.15,14.69,您好我想詢問凱基人壽興安心照戶中身保險辦理減額繳清的相關事宜我最近經濟狀況比較致沒辦法繼續繳每年的保費但又不想就這樣把保單解約想了解額角輕是不是一個比較好的選擇請問辦理減額角新之後我的保障內容會有什麼變化保額會降低多少保障期間還是一樣嗎另外申請減額角輕需要符合什麼條件這張保單目前的保單現金價值是否足夠辦理麻煩你幫我說明一下,您好，我想詢問凱基人壽心安心照護終身保險辦理減額繳清的相關事宜。我最近經濟狀況比較吃緊，沒辦法繼續繳每年的保費，但又不想就這樣把保單解約，想了解減額繳清是不是一個比較好的選擇。請問辦理減額繳清之後，我的保障內容會有什麼變化，保額會降低多少，保障期間還是一樣嗎。另外申請減額繳清需要符合什麼條件，這張保單目前的保單現金價值是否足夠辦理，麻煩妳幫我說明一下。,8165.0,0.194,,,,
fire-red-asr2,echo,15.0,d0023,policy_change,1,ok,42.15,14.12,您好我想詢問凱基人壽興安心照戶中身保險辦理減額繳清的相關事宜我最近經濟狀況比較致緊沒辦法繼續繳每年的保費但又不想就這樣把保單減約想了解減額角新是不是一個比較好的選擇請問辦理減額角之後我的保障內容會有什麼變化保額會降低多少保障期間還是一樣嗎另外申請減額角新需要符合什麼條件這張保單目前的保單現金價值是否足夠辦理麻煩你幫我說明一下,您好，我想詢問凱基人壽心安心照護終身保險辦理減額繳清的相關事宜。我最近經濟狀況比較吃緊，沒辦法繼續繳每年的保費，但又不想就這樣把保單解約，想了解減額繳清是不是一個比較好的選擇。請問辦理減額繳清之後，我的保障內容會有什麼變化，保額會降低多少，保障期間還是一樣嗎。另外申請減額繳清需要符合什麼條件，這張保單目前的保單現金價值是否足夠辦理，麻煩妳幫我說明一下。,7536.0,0.179,,,,
fire-red-asr2,babble,15.0,d0023,policy_change,1,ok,42.15,13.56,您好我想詢問凱基人壽興安心照戶中身保險辦理減額繳清的相關事宜我最近經濟狀況比較吃緊沒辦法繼續繳每年的保費但又不想就這樣把保單解約想了解額角輕是不是一個比較好的選擇請問辦理減額角新之後我的保障內容會有什麼變化保額會降低多少保障期間還是一樣嗎另外申請減額角輕需要符合什麼條件這張保單目前的保單現金價值是否足夠辦理麻煩你幫我說明一下,您好，我想詢問凱基人壽心安心照護終身保險辦理減額繳清的相關事宜。我最近經濟狀況比較吃緊，沒辦法繼續繳每年的保費，但又不想就這樣把保單解約，想了解減額繳清是不是一個比較好的選擇。請問辦理減額繳清之後，我的保障內容會有什麼變化，保額會降低多少，保障期間還是一樣嗎。另外申請減額繳清需要符合什麼條件，這張保單目前的保單現金價值是否足夠辦理，麻煩妳幫我說明一下。,7918.3,0.188,,,,
fire-red-asr2,clean,,d0040,account_mgmt,1,ok,39.499,14.38,您我有一張凱機人壽興旺九九外幣變額壽險賬戶裡有一些錢想要提領出來我想詢問如果我要提令是可以直接領美元現金還是隻能轉到外幣賬戶如果我想要折換成臺幣提令匯率是以申請當天的什麼匯率計算是買入匯率還是賣出匯率另外這個保單的提領流程跟臺幣保單一樣嗎有沒有什麼特別要注意的地方麻煩你幫我說明清楚,您好，我有一張凱基人壽鑫旺九九外幣變額壽險，帳戶裡有一些錢想要提領出來。我想詢問如果我要提領，是可以直接領美元現金還是只能轉到外幣帳戶。如果我想要折換成台幣提領，匯率是以申請當天的什麼匯率計算，是買入匯率還是賣出匯率。另外這個保單的提領流程跟台幣保單一樣嗎，有沒有什麼特別要注意的地方，麻煩妳幫我說明清楚。,7289.7,0.185,,,,
fire-red-asr2,codec,15.0,d0040,account_mgmt,1,ok,39.499,13.73,您好我有一張凱機人壽旺九九外幣變額壽險賬戶裡有一些錢想要提領出來我想詢問如果我要提是可以直接領美元現金還是隻能轉到外幣賬戶如果我想要折換成臺幣提令匯率是以申請當天的什麼匯率計算是買入匯率還是賣出匯率另外這個保單的提領流程跟臺幣保單一樣嗎有沒有什麼特別要注意的地方麻煩你幫我說明清楚,您好，我有一張凱基人壽鑫旺九九外幣變額壽險，帳戶裡有一些錢想要提領出來。我想詢問如果我要提領，是可以直接領美元現金還是只能轉到外幣帳戶。如果我想要折換成台幣提領，匯率是以申請當天的什麼匯率計算，是買入匯率還是賣出匯率。另外這個保單的提領流程跟台幣保單一樣嗎，有沒有什麼特別要注意的地方，麻煩妳幫我說明清楚。,7014.2,0.178,,,,
fire-red-asr2,echo,15.0,d0040,account_mgmt,1,ok,39.499,15.03,您好我有一張凱機元壽望九九外幣變額壽險賬戶裡有一些錢想要提領出來我想詢問如果我要提令是可以直接領美元現金還是隻能轉到外幣賬戶如果我想要折換成臺幣提令匯率是以申請當天的什麼匯率計算是買入匯率還是賣出匯率另外這個保單的提領流程跟臺幣保單一樣嗎有沒有什麼特別要注意的地方麻煩你幫我說明清楚,您好，我有一張凱基人壽鑫旺九九外幣變額壽險，帳戶裡有一些錢想要提領出來。我想詢問如果我要提領，是可以直接領美元現金還是只能轉到外幣帳戶。如果我想要折換成台幣提領，匯率是以申請當天的什麼匯率計算，是買入匯率還是賣出匯率。另外這個保單的提領流程跟台幣保單一樣嗎，有沒有什麼特別要注意的地方，麻煩妳幫我說明清楚。,7614.0,0.193,,,,
fire-red-asr2,babble,15.0,d0040,account_mgmt,1,ok,39.499,13.73,您好我有一張凱機人壽旺九九外幣變額壽險賬戶裡有一些錢想要提領出來我想詢問如果我要提令是可以直接領美元現金還是隻能轉到外幣賬戶如果我想要折換成臺幣提令匯率是以申請當天的什麼匯率計算是買入匯率還是賣出匯率另外這個保單的提領流程跟臺幣保單一樣嗎有沒有什麼特別要注意的地方麻煩你幫我說明清楚,您好，我有一張凱基人壽鑫旺九九外幣變額壽險，帳戶裡有一些錢想要提領出來。我想詢問如果我要提領，是可以直接領美元現金還是只能轉到外幣帳戶。如果我想要折換成台幣提領，匯率是以申請當天的什麼匯率計算，是買入匯率還是賣出匯率。另外這個保單的提領流程跟台幣保單一樣嗎，有沒有什麼特別要注意的地方，麻煩妳幫我說明清楚。,7521.8,0.19,,,,
fire-red-asr2,clean,,d0017,policy_inquiry,1,ok,34.188,17.83,您好我有一張凱機受金滿外幣利率變動洗年金保險想了解一些外幣保單的相關問題這張保單的繳費 B別和幾 B別都是美元嗎如果我在繳費時匯率比較差繳費金額換算成臺幣後會比較多這個匯率風險由我自己承擔嗎另外請問這張保單到了年幾時我可以選擇領取美元現金還是折換成臺幣匯率是以哪天的排高匯率來計算謝謝你,您好，我有一張凱基人壽金美滿外幣利率變動型年金保險，想了解一些外幣保單的相關問題。這張保單的繳費幣別和給付幣別都是美元嗎，如果我在繳費時匯率比較差，繳費金額換算成台幣後會比較多，這個匯率風險由我自己承擔嗎。另外請問這張保單到了年金給付時，我可以選擇領取美元現金還是折換成台幣，匯率是以哪天的牌告匯率來計算，謝謝妳。,7883.7,0.231,,,,
fire-red-asr2,codec,15.0,d0017,policy_inquiry,1,ok,34.188,16.56,您好我有一張凱機授金滿外幣利率變動型年金保險想了解一些外幣保單的相關問題這張保單的繳費 B別和幾膚必別都是美元嗎如果我在繳費時匯率比較差繳費金額換算成臺幣後會比較多這個匯率風險由我自己承擔嗎另外請問這張保單到了年幾膚時我可以選擇領取美元現金還是折換成臺幣匯率是以哪天的排告匯率來計算謝謝你,您好，我有一張凱基人壽金美滿外幣利率變動型年金保險，想了解一些外幣保單的相關問題。這張保單的繳費幣別和給付幣別都是美元嗎，如果我在繳費時匯率比較差，繳費金額換算成台幣後會比較多，這個匯率風險由我自己承擔嗎。另外請問這張保單到了年金給付時，我可以選擇領取美元現金還是折換成台幣，匯率是以哪天的牌告匯率來計算，謝謝妳。,6776.2,0.198,,,,
fire-red-asr2,echo,15.0,d0017,policy_inquiry,1,ok,34.188,17.83,您好我有一張凱授金滿外幣利率變動年金保險想了解一些外幣保單的相關問題這張保單的繳費 B別和幾負必別都是美元嗎如果我在繳費時匯率比較差繳費金額換算成臺幣後會比較多這個匯率風險由我自己承擔嗎另外請問這張保單到了年幾伏時我可以選擇領取美元現金還是折換成臺幣匯率是以哪天的排高匯率來計算謝謝你你,您好，我有一張凱基人壽金美滿外幣利率變動型年金保險，想了解一些外幣保單的相關問題。這張保單的繳費幣別和給付幣別都是美元嗎，如果我在繳費時匯率比較差，繳費金額換算成台幣後會比較多，這個匯率風險由我自己承擔嗎。另外請問這張保單到了年金給付時，我可以選擇領取美元現金還是折換成台幣，匯率是以哪天的牌告匯率來計算，謝謝妳。,6872.3,0.201,,,,
fire-red-asr2,babble,15.0,d0017,policy_inquiry,1,ok,34.188,17.83,您好我有一張凱機人受金滿外幣利率變動棉金保險想了解一些外幣保單的相關問題這張保單的繳費 B別和幾膚 B別都是美元嗎如果我在繳費時匯率比較差繳費金額換算成臺幣後會比較多這個匯率風險由我自己承擔嗎另外請問這張保單到了年幾膚時我可以選擇領取每美元現金還是折換成臺幣匯率是以哪天的排告匯率來計算謝謝你,您好，我有一張凱基人壽金美滿外幣利率變動型年金保險，想了解一些外幣保單的相關問題。這張保單的繳費幣別和給付幣別都是美元嗎，如果我在繳費時匯率比較差，繳費金額換算成台幣後會比較多，這個匯率風險由我自己承擔嗎。另外請問這張保單到了年金給付時，我可以選擇領取美元現金還是折換成台幣，匯率是以哪天的牌告匯率來計算，謝謝妳。,6099.0,0.178,,,,
fire-red-asr2,clean,,d0034,payment,1,ok,46.765,14.69,您好我想詢問凱極人壽想順心長期照顧終身健康保險的繳費寬線期相關規定這個月的保費繳費日已經過了但因為賬戶餘額不足沒有成功扣款想問一下現在還在寬期內嗎寬線期是幾天如果在寬線期內繳輕清保費保障不會中斷對嗎那如果超過寬期這張保單就會直接進入失效狀態嗎失效之後如果想要復需要在多少時間內申請以及復需要準備什麼文件麻煩你說明一下流程,您好，我想詢問凱基人壽享順心長期照顧終身健康保險的繳費寬限期相關規定。這個月的保費繳費日已經過了，但因為帳戶餘額不足沒有成功扣款，想問一下現在還在寬限期內嗎，寬限期是幾天。如果在寬限期內繳清保費，保障不會中斷對嗎，那如果超過寬限期，這張保單就會直接進入失效狀態嗎。失效之後如果想要復效，需要在多少時間內申請，以及復效需要準備什麼文件，麻煩妳說明一下流程。,9432.0,0.202,,,,
fire-red-asr2,codec,15.0,d0034,payment,1,ok,46.765,13.56,您好我想詢問凱基壽享順心長期照顧終身健康保險的繳費寬限期相關規定這個月的保費繳費日已經過了但因為賬戶餘額不足沒有成功扣款想問一下現在還在寬期內嗎寬線期是幾天如果在寬線期內繳輕清保費保障不會中斷對嗎那如果超過寬線期這張保單就會直接進入失效狀態嗎失效之後如果想要復需要在多少時間內申請以及復需要準備什麼文件麻煩你說明一下流程,您好，我想詢問凱基人壽享順心長期照顧終身健康保險的繳費寬限期相關規定。這個月的保費繳費日已經過了，但因為帳戶餘額不足沒有成功扣款，想問一下現在還在寬限期內嗎，寬限期是幾天。如果在寬限期內繳清保費，保障不會中斷對嗎，那如果超過寬限期，這張保單就會直接進入失效狀態嗎。失效之後如果想要復效，需要在多少時間內申請，以及復效需要準備什麼文件，麻煩妳說明一下流程。,8962.3,0.192,,,,
fire-red-asr2,echo,15.0,d0034,payment,1,ok,46.765,15.82,您好我想詢問凱極壽享順心長期照顧終身健康保險的繳費寬線期相關規定這個月的寶保費繳費日已經過了但因為賬戶餘額不足沒有成功扣款想問一下現在還在寬期內嗎寬線期是幾天如果在寬線期內繳寶費保障不會中斷對嗎那如果超過寬線期這張保單就會直接進入失效狀態嗎失效之後如果想要復需要在多少時間內申請以及復需要準備什麼文件麻煩你說明一下流程,您好，我想詢問凱基人壽享順心長期照顧終身健康保險的繳費寬限期相關規定。這個月的保費繳費日已經過了，但因為帳戶餘額不足沒有成功扣款，想問一下現在還在寬限期內嗎，寬限期是幾天。如果在寬限期內繳清保費，保障不會中斷對嗎，那如果超過寬限期，這張保單就會直接進入失效狀態嗎。失效之後如果想要復效，需要在多少時間內申請，以及復效需要準備什麼文件，麻煩妳說明一下流程。,8630.5,0.185,,,,
fire-red-asr2,babble,15.0,d0034,payment,1,ok,46.765,15.25,您好我想詢問凱極人壽想順心長期照顧終身健康保險的繳費寬期相關規定這個月的保費繳費日已經過了但因為賬戶餘額不足沒有成功扣款想問一下現在還在寬期內嗎寬線期是幾天如果在寬線期內繳輕保費保障不會中斷對嗎那如果超過寬線期這張保單就會直接進入失效狀態嗎失效之後如果想要復需要在多少時間內申請以及覆校需要準備什麼文件麻煩你說明一下流程,您好，我想詢問凱基人壽享順心長期照顧終身健康保險的繳費寬限期相關規定。這個月的保費繳費日已經過了，但因為帳戶餘額不足沒有成功扣款，想問一下現在還在寬限期內嗎，寬限期是幾天。如果在寬限期內繳清保費，保障不會中斷對嗎，那如果超過寬限期，這張保單就會直接進入失效狀態嗎。失效之後如果想要復效，需要在多少時間內申請，以及復效需要準備什麼文件，麻煩妳說明一下流程。,8749.9,0.187,,,,
fire-red-asr2,clean,,d0011,policy_inquiry,1,ok,37.498,13.58,您好我有一張凱機人部不穩變而壽險想請問一下目前的賬戶價值是多少我記得上次收到的保單週年報告上有顯示數字但我想要確認最新的狀況另外我想了解一下如果現在想要做保單借款可借的金額是依照賬戶價值來計算嗎利率大概是多少我也想請問一下解約金跟賬戶價值的差異是什麼如果現在解約的話大概可以拿回多少錢謝謝你的說明,您好，我有一張凱基人壽步步穩盈變額壽險，想請問一下目前的帳戶價值是多少。我記得上次收到的保單週年報告上有顯示數字，但我想要確認最新的狀況。另外我想了解一下，如果現在想要做保單借款，可借的金額是依照帳戶價值來計算嗎，利率大概是多少。我也想請問一下解約金跟帳戶價值的差異是什麼，如果現在解約的話大概可以拿回多少錢，謝謝妳的說明。,6962.5,0.186,,,,
fire-red-asr2,codec,15.0,d0011,policy_inquiry,1,ok,37.498,12.96,您好我有一張凱人受部不穩變額壽險想請問一下目前的賬戶價值是多少我記得上次收到的保單週年報告上有顯示數字但我想要確認最新的狀況另外我想了解一下如果現在想要做保單借款可借的金額是依照賬戶價值來計算嗎利率大概是多少我也想請問一下解約金跟賬戶價值的差異是什麼如果現在解約的話大概可以拿回多少錢謝謝你的說明,您好，我有一張凱基人壽步步穩盈變額壽險，想請問一下目前的帳戶價值是多少。我記得上次收到的保單週年報告上有顯示數字，但我想要確認最新的狀況。另外我想了解一下，如果現在想要做保單借款，可借的金額是依照帳戶價值來計算嗎，利率大概是多少。我也想請問一下解約金跟帳戶價值的差異是什麼，如果現在解約的話大概可以拿回多少錢，謝謝妳的說明。,6722.5,0.179,,,,
fire-red-asr2,echo,15.0,d0011,policy_inquiry,1,ok,37.498,13.58,您好我有一張凱人不穩銀變額受險想請問一下目前的賬戶價值是多少我記得上次收到的保單週年報告上有顯示數字但我想要確認最新的狀況另外我想了解一下如果現在想要做保單借款可借的金額是依照賬戶價值來計算嗎利率大概是多少我也想請問一下解約金跟賬戶價值的差異是什麼如果現在解約的話大概可以拿回多少錢謝謝你的說明,您好，我有一張凱基人壽步步穩盈變額壽險，想請問一下目前的帳戶價值是多少。我記得上次收到的保單週年報告上有顯示數字，但我想要確認最新的狀況。另外我想了解一下，如果現在想要做保單借款，可借的金額是依照帳戶價值來計算嗎，利率大概是多少。我也想請問一下解約金跟帳戶價值的差異是什麼，如果現在解約的話大概可以拿回多少錢，謝謝妳的說明。,6439.1,0.172,,,,
fire-red-asr2,babble,15.0,d0011,policy_inquiry,1,ok,37.498,12.35,您好我有一張凱基人受部不穩營盈變額壽險想請問一下目前的賬戶價值是多少我記得上次收到的保單週年報告上有顯示數字但我想要確認最新的狀況另外我想了解一下如果現在想要做保單借款可借的金額是依照賬戶價值來計算嗎利率大概是多少我也想請問一下解約金跟賬戶價值的差異是什麼如果現在解約的話大概可以拿回多少錢謝謝你的說明,您好，我有一張凱基人壽步步穩盈變額壽險，想請問一下目前的帳戶價值是多少。我記得上次收到的保單週年報告上有顯示數字，但我想要確認最新的狀況。另外我想了解一下，如果現在想要做保單借款，可借的金額是依照帳戶價值來計算嗎，利率大概是多少。我也想請問一下解約金跟帳戶價值的差異是什麼，如果現在解約的話大概可以拿回多少錢，謝謝妳的說明。,6436.7,0.172,,,,
